U,time,event,A,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,T0,T1,C0,C1,T,C,CATE_XU_eq7,ITE_T1_minus_T0
1.0872482965982302,0.017911693079972202,1,1,-0.3781625540393897,1.2992282977860654,-0.35626397106142593,0.7375155684670865,-0.933617680009877,-0.20543755786763002,-0.9500220549105812,-0.3390330759005625,0.8403081374573955,-1.7273204231923487,0.012006566929943209,0.017911693079972202,0.031885585814507414,0.031885585814507414,0.017911693079972202,0.031885585814507414,0.08862176643864472,0.005905126150028993
-1.0701724639915422,0.20540435514229316,1,0,0.43442364354585733,0.2377356023322779,-0.5941499556967944,-1.4460578543884546,0.07212950771386951,-0.5294927090638024,0.23267621135470395,0.02185214552344288,1.6017788913209154,-0.23935562747302427,0.20540435514229316,0.3064272900043516,0.35901241855622057,0.35901241855622057,0.20540435514229316,0.35901241855622057,0.21290559621838484,0.10102293486205843
1.1714756040105232,0.2825064285180794,1,1,-1.023497492621865,0.17927563495631615,0.21999668397176517,1.3591875752404365,0.8351112459145785,0.35687105914950934,1.4633028912195618,-1.188763054322851,-0.6397515327497477,-0.9265759414055249,0.18936972216960302,0.2825064285180794,2.5824981384607932,2.5824981384607932,0.2825064285180794,2.5824981384607932,0.08287095093563929,0.09313670634847637
-0.06369107483294434,0.6916927472858239,0,0,-0.38980980315576796,-1.3766861475563088,0.6351509468144043,-0.22222269709877338,-1.4708062945026579,-1.0155790812075416,0.3135138474501953,0.8381265678943811,1.9967308916917865,2.9138624660073296,1.6627491367387228,2.480530228168528,0.6916927472858239,0.6916927472858239,1.6627491367387228,0.6916927472858239,0.4506280540260334,0.8177810914298052
-0.48541462453432205,0.2000609913946608,0,1,0.4144094332759964,-0.9895381200318641,-2.132046280731309,0.2677114623438358,-0.812941095310326,-0.41535726017968533,-0.6120967990598081,-0.14079088641638526,1.0659802307876436,0.15704856744534462,0.7783120128471058,1.1611050832362022,0.2000609913946608,0.2000609913946608,1.1611050832362022,0.2000609913946608,0.22578591060947195,0.3827930703890964
0.17283860713515653,0.2961688756995298,1,0,-0.1586348370386883,-1.0356537528258116,-1.674682944704357,-0.4863079090733309,-0.05378255081832049,1.767929913579883,0.13027452147288585,0.9827395110230576,-0.49929559853915206,-1.1849437664170246,0.2961688756995298,0.44183204344120597,3.71730737177705,3.71730737177705,0.2961688756995298,3.71730737177705,0.13857834738478517,0.14566316774167615
1.4175720071453664,1.3158185924186223,1,0,-0.9651167622323719,-0.7252260645357532,2.1284697324351645,-0.8213866792243861,0.838489203736345,-0.9029271780870264,0.9315730128742441,0.38495096610586316,-0.1566378976580904,-0.040762526135434025,1.3158185924186223,1.9629706737856731,2.7652153255881604,2.7652153255881604,1.3158185924186223,2.7652153255881604,0.43502895986560847,0.6471520813670508
0.051108209260786054,0.2832766790644987,1,0,-0.6547876954293904,0.44607220148208054,-0.45498348034078,-1.2256057637672482,-1.2779375743196193,0.17258791772211948,1.579091256410435,0.15999161357343825,-0.11863832610988256,0.2858261396025429,0.2832766790644987,0.4225991460942189,1.174916445987463,1.174916445987463,0.2832766790644987,1.174916445987463,0.05224365855335884,0.13932246702972018
-1.1082616209804854,0.11221853075100455,1,1,1.3060017417068248,0.21938250136385634,-0.41092723083373717,1.1062887100598888,0.4287564384616135,1.535755991995992,0.18323443722190613,-1.2244690317205003,-1.368159199245665,1.6509279322312496,0.07522233069906517,0.11221853075100455,0.48345921584255486,0.48345921584255486,0.11221853075100455,0.48345921584255486,0.09338188237154613,0.036996200051939376
0.4241415862542253,0.156781784029714,1,0,1.723665720783297,-0.17951921328260065,-0.38318732113598775,1.4614442922422022,-1.107045682043488,-0.8947270189558264,0.6433267946890444,-0.3946051228595896,-0.005121866720071296,-0.16344289852451258,0.156781784029714,0.233890937555787,0.19565058579829905,0.19565058579829905,0.156781784029714,0.19565058579829905,0.0571163257198774,0.077109153526073
0.4081416255548026,0.04380034414347032,1,1,0.33757454879893356,1.4074818613137168,0.09058490690174555,0.6439387932768579,-2.0501721010310225,-0.04871840193011795,-0.8432302702928711,-1.218813060423628,-0.8781523669287508,-0.33412344070081207,0.029360248702627864,0.04380034414347032,0.06840748209549793,0.06840748209549793,0.04380034414347032,0.06840748209549793,0.04616471181087057,0.014440095440842453
-0.19027587075235186,0.05507371669700783,1,0,0.9159025423560131,-1.326392717739564,0.030631492594417446,-0.4841694333335785,-0.32767309436196085,1.0027578253046041,0.5381154370039261,1.3373981074427437,-0.15450567924990047,-0.695942611670703,0.05507371669700783,0.08216033075949468,1.472529156249459,1.472529156249459,0.05507371669700783,1.472529156249459,0.15811032238777606,0.02708661406248685
1.0215444760351657,0.09197810427505024,1,0,-0.22385881688049952,0.2424967912712216,0.17657335845371103,-1.0843880722333665,0.09048978162787422,0.22822833013890514,2.5174740375339204,1.8768446112816701,-0.8532433505588201,-0.2873833615491761,0.09197810427505024,0.13721520759974407,5.099546606159718,5.099546606159718,0.09197810427505024,5.099546606159718,0.05055771260715823,0.04523710332469383
-2.2891449840734333,0.5177638653413646,0,1,-1.4634420018370031,-0.5907070139634865,0.3156050035903405,1.2058536208882336,-0.7290838377436085,-0.6541464400677965,-2.147289029738655,-0.16266592054490767,-1.062414411859563,-0.5294394273660737,1.2591898059928293,1.8784904515982224,0.5177638653413646,0.5177638653413646,1.8784904515982224,0.5177638653413646,0.4518243690182317,0.6193006456053931
0.3570730777461572,0.16755640203548117,0,1,-0.8768607781675882,-0.09426255425255699,-1.7577283913566313,-1.4670452453909906,2.129247112028298,-1.287422581274031,-1.0967855784546396,1.836913528321314,2.905067169240407,-1.1715666288253417,1.6786722343463323,2.504284698442513,0.16755640203548117,0.16755640203548117,2.504284698442513,0.16755640203548117,1.2804636943078849,0.8256124640961806
0.7843487866238195,0.041488347448360434,1,0,-0.36824895678803055,0.34155555094050954,1.7286976444055924,-0.9868570784282374,-0.24527784594210975,0.777337576061744,0.43476607446661863,-0.37615607123009925,-0.13382296451604114,-1.3748958083699818,0.041488347448360434,0.06189334138778627,0.23539227423524714,0.23539227423524714,0.041488347448360434,0.23539227423524714,0.1314386548353738,0.02040499393942584
-1.448816590864702,0.3357417867186371,1,1,-0.23817374397466523,-0.2663874900089551,0.23216988962625595,-0.555327218819016,0.471538522545139,1.0127158178198286,0.15542932766846604,0.35175640839920347,0.053155347577867364,8.439309141418043e-05,0.2250544499293246,0.3357417867186371,0.6070135831133939,0.6070135831133939,0.3357417867186371,0.6070135831133939,0.23115931235002132,0.11068733678931247
-1.483260585332334,0.6185723202111004,0,1,-0.7215580335428474,0.316494261673308,-0.09728659841348947,2.093168308930595,1.5733549024752425,0.3858465525565008,-0.7630572096947675,-1.112411471983418,1.191142953088865,0.2627492251471385,1.308744462597248,1.952417312203826,0.6185723202111004,0.6185723202111004,1.952417312203826,0.6185723202111004,0.38248665705083307,0.643672849606578
0.9981284289141609,0.1649783970101682,1,0,0.4801434033916108,-1.7445859869741926,0.9274384815581808,0.45442033821436295,-1.110430684414478,-0.47152480744994896,0.2637172043565196,0.05246679835624363,-0.292171185803555,-0.10348826806596086,0.1649783970101682,0.24611884723703562,0.3038330487537672,0.3038330487537672,0.1649783970101682,0.3038330487537672,0.21847573888877397,0.08114045022686742
1.1744541255247658,0.47186845555755563,1,1,-0.25197737820688537,0.15256251210246857,1.471491972993157,-2.5666584409312976,-0.23685026450968424,0.17651242137244696,0.2959939896870995,-0.37191458132128985,-1.7567217824785826,0.32799548371410964,0.3163028848521068,0.47186845555755563,0.6558186939754128,0.6558186939754128,0.47186845555755563,0.6558186939754128,0.20328498218270866,0.15556557070544885
1.3597695441325848,0.41069822329637895,0,0,1.727350214164185,-1.5338614049161376,0.8638280136981883,-0.3285252231228939,-0.0613243458288473,-1.052898510703949,-0.33445617235587666,1.3000445946989585,0.582655241987707,1.732311605409944,1.1339786294940282,1.6916973260765906,0.41069822329637895,0.41069822329637895,1.1339786294940282,0.41069822329637895,0.5932252614567646,0.5577186965825625
-0.6929894752243843,0.9643148221900331,1,1,1.1774118889776937,0.4390866789295762,1.743934526167792,0.43899315873829875,0.8279881767970589,-0.29657095353470836,0.06654581585920483,-0.6974238233002769,0.989583934594853,-1.1783036231148656,0.6463995560032724,0.9643148221900331,1.916034679173451,1.916034679173451,0.9643148221900331,1.916034679173451,0.20124318177266154,0.3179152661867607
0.2010668410895163,0.13038645078097397,0,1,0.7823503424176613,-0.19065105750515945,1.1712470934673194,0.7508689887312598,1.8206461576468016,0.7307746911386448,-1.5720402556532407,-0.06695317289820084,-1.172007192594816,-0.5182798423662747,0.8967165207402035,1.3377438524231855,0.13038645078097397,0.13038645078097397,1.3377438524231855,0.13038645078097397,0.5495160147878171,0.441027331682982
0.3332689795302375,0.038812754909758586,0,0,1.5112284332767216,0.637533810897696,-0.6989304285787463,-1.013717366440399,0.03278209287626079,-1.2165601493811278,-0.6711402773965811,0.31200947155124387,1.1553120361066962,0.6087614722244398,0.2454605589186551,0.36618412409167983,0.038812754909758586,0.038812754909758586,0.2454605589186551,0.038812754909758586,0.2417072307548298,0.12072356517302474
-1.7072076681445458,1.0640554260023043,0,1,-2.2912895085981,0.3043667290302598,0.07203357323257792,0.41389028537269307,1.6162096816512073,-2.063238276804743,-0.5911034251911056,0.5909063227933546,-1.5815943994539423,1.475949048053509,1.4724372232814251,2.1966182154175633,1.0640554260023043,1.0640554260023043,2.1966182154175633,1.0640554260023043,0.6661123480458393,0.7241809921361382
0.15726044138753018,0.04620866597474412,1,1,0.3683566127006584,0.846583985843404,-0.5709436615217945,0.8137636899662105,1.0684715559890383,0.23287802013716835,0.23440089269869593,0.2703432392817259,-0.8633452647393817,-0.14752868024035293,0.03097459510343596,0.04620866597474412,1.004745490327729,1.004745490327729,0.04620866597474412,1.004745490327729,0.10388062758730245,0.015234070871308163
0.1387089630493709,0.0804379064093982,0,1,-0.1525225324523588,0.3833938643534951,0.9998242469102946,-1.0585360819784093,-0.12500903031957764,1.4814555476589732,-0.7435882288125641,-0.8222500172903203,0.20230619183119358,0.8443851904853201,0.9106302413302932,1.3585006844355616,0.0804379064093982,0.0804379064093982,1.3585006844355616,0.0804379064093982,0.27580214461017416,0.44787044310526836
0.7453106377047315,0.9647879031095458,1,1,0.01142605556065933,1.3289605904369892,0.8567939825665268,0.8418200668900618,0.5541165013240933,2.327653100346085,-0.2051616888660442,-2.003522292066514,1.604254361517141,-0.45769943095682564,0.6467166716270186,0.9647879031095458,1.7403558535749315,1.7403558535749315,0.9647879031095458,1.7403558535749315,0.11718484980883653,0.31807123148252714
-0.5715668865499346,0.10039989942145201,1,1,0.10788044434303304,1.309550684860527,-1.6022595410589253,-1.2516472141061394,-1.6012779371188537,-0.7941362900254239,0.43963660601699356,0.524187842812771,0.27627417932855375,-1.4127658838923665,0.06730006520216127,0.10039989942145201,0.16056961012350313,0.16056961012350313,0.10039989942145201,0.16056961012350313,0.03868257746324564,0.03309983421929075
1.250437351844711,0.6216840168975694,1,0,-2.310103436632644,0.054353585390382264,-0.47177603363833576,0.45938577171661177,0.7019536262212701,0.13824143205868192,0.7601330853758538,0.22921137411506842,0.5300647056014667,-0.7046732628698824,0.6216840168975694,0.9274435705366267,15.396847811181361,15.396847811181361,0.6216840168975694,15.396847811181361,0.18887124961831442,0.3057595536390574
0.08033801813550065,0.32253887106216106,1,1,-0.17961141383145854,0.19677609665695725,0.8205284754174188,-0.3937411722245721,0.5211672557321126,-0.265838791915379,-0.11754216732813036,0.829519042024073,-1.993060371054156,-1.296472328074761,0.21620427089867092,0.32253887106216106,0.8719526270512479,0.8719526270512479,0.32253887106216106,0.8719526270512479,0.1651498722136086,0.10633460016349014
1.7097187294234526,0.6230695024482081,1,0,-1.4821853974428207,-2.3336161198483047,-0.6782644401551767,0.7494338997277404,-0.28488406638257474,0.19779008194185213,1.0892174967107926,1.3276861322676916,-0.06913793472613955,1.3535858895693973,0.6230695024482081,0.9295104720992949,3.479237243443537,3.479237243443537,0.6230695024482081,3.479237243443537,0.31171948559877216,0.3064409696510868
0.7466089029153714,0.26494795382698544,1,0,0.09212665843410921,-0.8373982238274621,-0.5944003521987352,-1.4805365125650163,-0.8881338537336524,-0.35801668807442916,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.39282746825991893,0.26494795382698544,0.3952559011086158,1.148335370130421,1.148335370130421,0.26494795382698544,1.148335370130421,0.12723074523870678,0.13030794728163037
0.2776974778625625,1.2604574821395176,1,1,-1.0405439391575344,0.47469708846320197,-0.1310866506877266,-1.8309058258475304,0.9282969915684843,-0.605000712808731,-0.5339002383735546,-1.06975241128969,-0.6542832766875555,0.4278904406949172,0.8449099174537273,1.2604574821395176,1.4210570458485134,1.4210570458485134,1.2604574821395176,1.4210570458485134,0.4397827189960959,0.41554756468579024
-1.1818961800008803,0.29469191200854317,0,1,-0.18924434093640552,0.32866200228248105,0.3619218539288437,1.320661655528167,-0.3427861508643793,-1.4768578168457318,1.067222416571983,-0.3314881720972547,1.114592444577377,0.3833771131824704,0.3965174641235286,0.5915345460255663,0.29469191200854317,0.29469191200854317,0.5915345460255663,0.29469191200854317,0.1069789540346252,0.1950170819020377
-1.3200015670298078,0.245970467002398,1,0,-0.13113753020334493,0.3487758940462951,1.9510125601262995,2.076980529053753,0.0693811351327787,0.1601905933170753,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,0.245970467002398,0.36694481756453445,10.849797385160672,10.849797385160672,0.245970467002398,10.849797385160672,0.0920600157327777,0.12097435056213646
1.6008665637406625,0.22197934841137523,0,0,0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.0729834359912918,-1.1173841129896078,-0.458675284939333,-0.2931915866487618,1.9372311624295169,1.1059933699072981,-0.9620911163416273,0.43267435555144,0.6454742896476584,0.22197934841137523,0.22197934841137523,0.43267435555144,0.22197934841137523,0.22224475764085114,0.2127999340962184
0.877729561626193,0.20550326628801865,1,0,0.34770845245095694,-0.4070782363503251,-0.28436383804009513,0.18532564941538202,0.6191711169753933,-0.33925848388401536,1.0638515327343585,-1.141938226142404,0.006339062362268442,2.5976737265958323,0.20550326628801865,0.30657484809441693,0.9826301326227057,0.9826301326227057,0.20550326628801865,0.9826301326227057,0.21901992126298964,0.10107158180639828
-0.2850828263340397,0.09625095970727472,1,1,0.2230797426252751,1.4332145066061728,0.09152017817320818,0.5807770953297967,-0.056783194392691534,-0.17040758116420443,-0.7794823967254196,0.4303013589575532,-0.8515371891857679,0.6655852363134291,0.06451894774195485,0.09625095970727472,0.2617447990788993,0.2617447990788993,0.09625095970727472,0.2617447990788993,0.11609870616259263,0.03173201196531987
-0.41680602863479177,0.036025078266275386,0,1,1.08528700444591,0.36653140723722993,-0.28624873355569186,0.4539655793086961,-0.3086730555464126,0.9355471254651493,-1.8314060842151236,-0.3356073681186462,-1.9908119951239978,-1.495060830227205,0.34181053888525065,0.5099214038230887,0.036025078266275386,0.036025078266275386,0.5099214038230887,0.036025078266275386,0.12711948682418772,0.16811086493783806
0.22188416181577342,0.03863903167401115,1,0,1.3638622298139094,0.895184981971686,-0.7194802332847904,-1.502503456040897,-2.964528837841651,-0.5434955079326346,2.4204150122474024,0.4348842714636474,-0.5595722860494895,0.46508020950030626,0.03863903167401115,0.057642661744233145,0.21863229348785224,0.21863229348785224,0.03863903167401115,0.21863229348785224,0.011383297709441022,0.019003630070221995
-1.3451885901880278,1.2336604504178352,1,1,-1.5609583529944429,-0.29732336269763543,0.09947747301573849,-0.08610065182104851,0.7908061216900806,0.34464522623605237,0.668326018107997,-0.6883722822307594,0.8978154084105481,1.6289369476239914,0.8269473299164308,1.2336604504178352,2.4394602679813757,2.4394602679813757,1.2336604504178352,2.4394602679813757,0.36558063885051745,0.4067131205014044
-0.467678662576772,1.0326635175143288,1,0,-0.9701495196514126,-0.8876956557145598,1.3357843363202329,-0.19134398669506028,1.403821392066557,-0.4425357118921839,1.4550455762707113,0.13148581680545218,0.2582288233226952,1.5647180216699044,1.0326635175143288,1.5405529397809843,6.075309173271765,6.075309173271765,1.0326635175143288,6.075309173271765,0.45896603629666083,0.5078894222666555
0.612538072856861,0.0804470552554776,0,1,-0.36177047744417123,-0.9411220959249583,-0.44856420802835434,0.4523339506431387,-1.5657590721805144,0.6374709026511215,-0.5387713176177432,1.1478126607335635,-2.3942603049004716,-0.7865657751041687,0.18904873480274303,0.2820275716365668,0.0804470552554776,0.0804470552554776,0.2820275716365668,0.0804470552554776,0.09813507248597951,0.09297883683382374
0.7463063683441424,0.352657337247115,0,1,-1.686468151234102,-0.8262294663639526,0.24766590110894313,-0.1792266254497549,-0.25337756894801494,-0.1591848713800608,0.20338824061994343,-1.0085360419431078,0.7068496408990508,0.6626659703854839,0.5177828251126885,0.7724412065175793,0.352657337247115,0.352657337247115,0.7724412065175793,0.352657337247115,0.3694486413463397,0.25465838140489083
-0.3680905455649605,0.1771391089186765,0,1,0.385037937656101,0.5565334427512632,0.2964180008086595,2.0350733027310675,-0.0870941710525099,-0.30708321833457675,-0.7535275803573779,-1.0322626705778368,-1.2444717876010754,-0.8887973132309185,0.20913657746408149,0.3119951114410834,0.1771391089186765,0.1771391089186765,0.3119951114410834,0.1771391089186765,0.10263200278360655,0.1028585339770019
1.6002482818339736,0.7686572513565194,1,0,-0.07068038165207131,0.3342951284977145,0.051142058552161786,-0.765535277429713,0.9001845640199633,0.7394126723009475,-0.159648307422017,-0.652916144664712,0.5484279208297995,0.18797358748610446,0.7686572513565194,1.1467018715947093,1.4668662514559536,1.4668662514559536,0.7686572513565194,1.4668662514559536,0.27660841728749286,0.37804462023818985
1.0449854145002533,0.09550116996074019,0,1,-1.4481272594150476,-0.0679802559844049,0.26203581207438104,-0.8996947864877538,0.189843392837443,-1.4548224852577891,1.3361861000121709,1.2479499850594318,-0.25251733430296475,0.36345433783907316,0.7992355728808664,1.1923193668571461,0.09550116996074019,0.09550116996074019,1.1923193668571461,0.09550116996074019,0.19201999061795763,0.3930837939762797
-0.7687644745489716,1.4161789826548485,1,1,-2.409921965799875,-1.1563476602653329,-0.2937789201521298,-1.0721330214268592,0.7143964826306588,1.997296530747994,-1.176614719429302,-0.8374634040851927,0.23544836830993032,1.6111161484996208,0.9492931608479028,1.4161789826548485,9.502822998559791,9.502822998559791,1.4161789826548485,9.502822998559791,1.1611906347383603,0.4668858218069457
-1.2758135363988738,0.22155909830700948,1,0,-1.2223743125399031,0.24903612230694197,1.8212988508131087,-1.6517591481792673,-1.281069206845832,-0.42360660646083825,-0.520588412855411,0.8126012877536446,0.24165971982083806,-1.7749620596421283,0.22155909830700948,0.33052733484152697,0.41481041959947806,0.41481041959947806,0.22155909830700948,0.41481041959947806,0.21826763143539024,0.10896823653451748
0.5945680638941084,0.11527296003367592,1,1,0.5154104029008109,-0.5775388873556505,1.274447216941239,-0.6275875364369197,-0.6366152831022357,0.5411316108045314,0.7629264823369366,0.4480993639362036,-1.6855973173848082,0.5380344399282511,0.07726977587643806,0.11527296003367592,1.858160854552677,1.858160854552677,0.11527296003367592,1.858160854552677,0.1183272941523307,0.03800318415723786
-0.45007077841426335,0.4575121372125743,1,1,-1.034308051674399,0.2352761115882635,-1.4237344353990602,0.44632214754306365,-0.8065989043073726,-1.2826346502605217,0.7138201364823995,0.2416445216767513,-0.6139768013928971,1.4511788490210642,0.30667955687819654,0.4575121372125743,0.49108867934810124,0.49108867934810124,0.4575121372125743,0.49108867934810124,0.09693141958556484,0.15083258033437774
-0.6400397240731458,0.13723682902508633,1,0,-0.44065242156974244,0.03210767397093466,0.2689134476786009,-0.6196659341286136,0.47113629339992935,-0.5334523471647244,-0.4116383222162092,1.362642639803341,-1.040586052512433,-2.41278033092949,0.13723682902508633,0.20473329096559612,2.6046803504730796,2.6046803504730796,0.13723682902508633,2.6046803504730796,0.2046598350795486,0.06749646194050979
0.22289068526529146,0.05019515228052098,1,1,1.6109369950118944,2.549327952607003,-0.40526926544933184,-1.9368380406201853,-0.31048397619594376,-0.2862229498406692,-0.18992384102225704,-1.1133880419218483,0.5795611424764774,0.5245073752860862,0.03364681678744475,0.05019515228052098,0.18372568164183606,0.18372568164183606,0.05019515228052098,0.18372568164183606,0.0686488140820947,0.01654833549307623
0.7193817185084529,0.09602634585438855,1,0,-1.4944056198193065,0.6991967316948878,2.052684981945891,0.17196033243705985,-0.33732516206850605,-0.1420032144075213,0.6152567669685612,-1.7306716055072182,0.16439070297730224,-0.3904639494628101,0.09602634585438855,0.14325447436981925,7.318658488583447,7.318658488583447,0.09602634585438855,7.318658488583447,0.1400463813642953,0.047228128515430706
0.7919252249733381,0.7821043053097225,0,0,1.8478250129560454,-0.17417273380495787,1.6678876111195198,-1.1037406977820072,0.5872591668027922,0.3194002637912288,-0.8690472478647824,0.17739611463694044,1.2125188368316004,-0.3237917042866007,2.3089286325405887,3.4445167591151353,0.7821043053097225,0.7821043053097225,2.3089286325405887,0.7821043053097225,0.46611263791044216,1.1355881265745467
0.05518377917020491,0.3767380474131354,0,1,-1.6919626491697632,-0.01756282647744591,-0.9024230947925126,-0.3423409386638824,-0.08158776968512098,-1.7056522160155172,-1.615658339320678,0.48206683552552526,-0.5227186961696804,-2.564744341820567,0.8586238452746181,1.2809162583643916,0.3767380474131354,0.3767380474131354,1.2809162583643916,0.3767380474131354,0.3665523601692084,0.4222924130897735
-2.293909641813536,0.015762244337211333,1,0,0.7848440366081351,0.27236975527423984,-0.713874824036484,-1.3168302110582415,0.8358078963143372,0.3493506225604296,2.3826022826840734,0.42018859872493736,0.3877031412620148,-0.16692793010856513,0.015762244337211333,0.02351450539250812,0.19583543295409792,0.19583543295409792,0.015762244337211333,0.19583543295409792,0.06804128592605613,0.007752261055296788
0.9544204852781218,0.2017791669935286,1,1,0.816775867200791,0.6250852012481537,1.251725008565195,-0.5213229186372847,-0.4354074729439623,-0.4791031709119801,0.7908017211789892,1.498374440296732,-0.45884049314930064,-0.42477372779309125,0.13525662050813503,0.2017791669935286,1.2831800956140675,1.2831800956140675,0.2017791669935286,1.2831800956140675,0.0827124894128326,0.06652254648539357
-0.8060773479120154,0.26978199846895073,0,0,0.3140772238697992,-0.24576150001290142,0.95205365313989,-2.2517772906190467,-0.8267050469168946,-0.7824163339614458,-2.320356012386145,-0.9636384443688041,-0.9151561158459262,-0.20110465451883033,0.6074277762515216,0.9061757586453353,0.26978199846895073,0.26978199846895073,0.6074277762515216,0.26978199846895073,0.6587438323157395,0.2987479823938137
0.3083785608986112,0.3109100272157337,0,0,1.1129658916602636,-0.24506065119070236,-1.0308137202711538,-0.056954541213528984,1.0491736214413494,-0.9759588161149049,-0.9105748839214486,0.5585489592742234,-0.22153611573080054,0.6474846907094743,1.0227110883464965,1.5257056601468868,0.3109100272157337,0.3109100272157337,1.0227110883464965,0.3109100272157337,0.40791798705578264,0.5029945718003903
-0.12215887142922689,0.1318339204674591,0,1,-0.013646791795296761,0.701663648089567,-1.0350781140406409,-0.01208465078826744,-0.21069001436315682,-1.2158909241041307,-1.5634779478686884,0.6857490352746618,-0.3509523822179781,-1.0222802816473295,0.40934591585015384,0.6106723471438447,0.1318339204674591,0.1318339204674591,0.6106723471438447,0.1318339204674591,0.21006425342702448,0.20132643129369082
2.244055897103593,0.11607941863829449,1,1,-0.09617893692333225,1.1280188573493026,-2.280737845371923,-1.4966386899033264,-0.9228864418952676,1.461178866720329,0.2825869829192965,0.7673172404612268,-1.1401609191262305,-1.1195358752705262,0.0778103612454118,0.11607941863829449,0.885508392921408,0.885508392921408,0.11607941863829449,0.885508392921408,0.03552681401063125,0.038269057392882694
2.057895657684633,0.0957621227416345,1,1,0.4478137167227104,0.05827433093544655,0.5487388188641266,-0.18767099092845213,0.278143726454627,0.15811908490510918,0.7777673890849254,0.8070082819444706,-1.6198719943917699,-2.2472685553408556,0.06419127052464298,0.0957621227416345,3.083915631429099,3.083915631429099,0.0957621227416345,3.083915631429099,0.07642765080733752,0.03157085221699152
